Source,ID,Timestamp,Name,Latitude,Longitude,AQI,PM2.5,PM10,CO,NO2,O3,SO2,Temperature,Humidity,Pressure,Wind Speed,anomaly,method
gov,31388839920718814259329251882,2025-04-11 09:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,79.0,79.15699013671878,73.70208558244993,,22.8404,,1.00932,30.03,74.0,1010.0,2.57,-1,IsolationForest
gov,31388839920718814259329251882,2025-04-11 10:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,82.0,81.6986214355469,76.61022193111639,,13.4196,,0.5660000000000001,31.03,70.0,1009.0,2.57,-1,IsolationForest
gov,31388839920718814259329251882,2025-04-13 18:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,13.0,6.47645,10.542675,,13.2,,0.4,31.03,62.0,1007.0,6.69,-1,IsolationForest
gov,31388839920718814259329251882,2025-04-14 01:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,13.0,12.4580453125,13.093611328125,,5.17915,,0.4,28.03,83.0,1010.0,2.57,-1,IsolationForest
gov,31388839920718814259329251882,2025-04-14 02:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,13.0,7.67902265625,12.6243056640625,,5.1875,,0.4,28.03,78.0,1009.0,2.57,-1,IsolationForest
gov,31388839920718814259329251882,2025-04-24 09:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,97.0,97.14222944335935,86.79667783898876,,17.96585,,0.797,31.03,66.0,1010.0,3.09,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-07 15:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,104.0,7.809102685546876,33.66763400878907,14.0125,8.31,104.06835,1.284,36.03,49.0,1004.0,5.66,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-13 07:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,79.0,76.65799174804688,78.93040139160155,,7.35085,8.052343749999999,1.96968,30.06,75.0,1009.0,2.44,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-13 10:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,79.0,74.14868188476562,78.77936568603516,,8.0579,14.14771875,1.0884,31.73,70.0,1009.0,2.86,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-21 06:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,85.0,84.97466767578123,81.0388384033203,10.279346,4.23335,5.477093750000001,3.06668,27.03,94.0,1007.0,0.51,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-21 07:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,94.0,94.24891074218748,83.86152560492036,17.221746,6.6104,5.53696875,3.01332,30.03,84.0,1008.0,1.54,-1,IsolationForest
gov,31388839920718814259329251882,2025-05-21 09:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,93.0,92.50495541992188,80.89372100469488,5.279708500000001,7.23165,8.25053125,1.7246800000000002,33.03,62.0,1009.0,1.03,-1,IsolationForest
gov,31388839920718814259329251882,2025-06-09 05:00:00,"Bình Dương: số 593 Đại lộ Bình Dương, P. Hiệp Thành (KK)",10.9923,106.6577,13.0,14.148122021484376,13.36703435058594,0.23675,1.5878,7.06928125,1.1196400000000002,26.03,94.0,1006.0,2.06,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-13 19:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,168.0,154.1795310058594,167.5882129150391,40.5822775,1.41375,26.52915625,11.747,21.35,54.0,1015.0,4.76,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-13 20:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,167.0,154.15997869001117,166.96903540039062,45.5798585,1.3575,25.26225,10.82832,20.85,59.0,1015.0,3.02,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 02:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,164.0,163.82053202645457,158.27121949053554,29.412346,1.74,8.7705625,16.832,19.18,81.0,1013.0,0.14,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 03:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,167.0,167.30295842004713,159.15046030670183,26.7724915,1.35835,10.959125,18.20868,18.89,85.0,1013.0,0.92,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 04:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,170.0,170.21800438478155,157.93161508104754,24.2119625,1.2246,8.618500000000001,16.67232,18.47,85.0,1012.0,1.59,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 05:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,171.2998112025996,155.68566816422842,24.548254000000004,1.2079,11.4421875,16.763,18.31,85.0,1013.0,1.91,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 06:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,170.73714844106655,152.7702872525579,31.6424665,1.0571,14.3763125,17.02832,18.41,87.0,1013.0,1.28,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 08:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,168.0,167.90042728695846,149.15156162658462,24.454604,1.4879,20.6299375,20.454320000000003,23.23,73.0,1014.0,1.67,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 10:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,169.0,169.03774744369602,147.6281586310568,28.4216165,2.4304,46.62475,38.85668,28.3,52.0,1014.0,1.78,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 11:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,171.0,171.20719509559197,148.39273253030154,30.155675,2.5025,77.56250000000001,30.53768,30.4,45.0,1013.0,1.31,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 12:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,172.0,172.19862283874397,148.1228583192448,43.4144775,2.7229,98.776,41.871,31.95,38.0,1012.0,1.43,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 13:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,172.0,171.87286606490588,146.4562253792149,33.893075,2.84415,111.39665,36.636320000000005,32.74,33.0,1011.0,2.05,-1,IsolationForest
gov,31387251434693138681789561386,2025-04-15 14:00:00,Bắc Giang: Khu liên cơ quan tỉnh Bắc Giang - P. Ngô Quyền - TP. Bắc Giang (KK),21.3015,106.22603,169.0,168.94555905048733,142.1430447280606,28.812571,2.58335,100.8879,20.923,33.23,30.0,1010.0,3.1,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-04 18:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,10.0,10.383721826171874,8.127649291992187,0.03045,,,,30.6,68.0,1006.0,1.03,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-04 19:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,9.0,9.118712744140623,9.1127302734375,0.03045,,,,29.48,73.0,1006.0,2.06,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-04 20:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,10.0,9.660122363281252,8.850405761718749,0.03045,,,,29.48,74.0,1008.0,2.06,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-11 08:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,84.0,84.44331992187499,57.71140566406251,3.4239375,,,,30.04,72.0,1008.0,1.54,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-17 10:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,122.0,122.46549849446616,,28.54045,16.73375,,,32.26,68.0,1010.0,0.45,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-17 11:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,109.0,109.2437781575521,,27.757404,8.7829,,,33.12,66.0,1010.0,3.11,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-21 10:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,101.0,101.35367834472656,,39.121929,31.94415,,,32.26,71.0,1008.0,1.03,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-21 11:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,99.0,98.61775224609376,,35.2462375,26.4704,,,33.93,66.0,1008.0,1.03,-1,IsolationForest
gov,31390916083317566102523755051,2025-05-21 12:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,93.0,92.579121484375,,33.1532375,18.56125,,,33.37,66.0,1007.0,1.79,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 03:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,89.0,89.04216318359376,,38.155371,12.17,,,27.26,85.0,1007.0,1.03,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 04:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,99.0,98.66451035156253,,38.114050000000006,11.0521,,,27.26,85.0,1007.0,0.89,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 05:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,103.0,103.15038716634116,,35.4522165,10.6725,,,26.71,86.0,1007.0,1.03,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 06:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,104.0,104.32260599772133,,36.570846,10.735,,,26.71,85.0,1007.0,1.79,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 08:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,102.0,101.69633768717448,,40.163821,15.3579,,,28.93,79.0,1008.0,0.51,-1,IsolationForest
gov,31390916083317566102523755051,2025-06-03 10:00:00,HCM: Khu Liên cơ quan Bộ Tài Nguyên và Môi Trường - số 20 Đ. Lý Chính Thắng (KK),10.7823,106.6834,88.0,88.08323832480892,,35.3281415,13.14085,,,25.01,94.0,1010.0,8.23,-1,IsolationForest
gov,31390912357075263208060500522,2025-04-08 15:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,96.0,95.97735363951,59.16243010552112,,7.37585,,16.755000000000003,32.82,62.0,1009.0,2.68,-1,IsolationForest
gov,31390912357075263208060500522,2025-04-15 11:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,96.0,95.9224428222656,62.21959993572392,,5.6854,,16.294,31.71,67.0,1010.0,3.6,-1,IsolationForest
gov,31390912357075263208060500522,2025-04-15 12:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,96.0,95.99290021678075,63.11683830393707,,5.1575,,16.45868,33.37,64.0,1009.0,3.09,-1,IsolationForest
gov,31390912357075263208060500522,2025-04-15 13:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,96.0,96.2917989255884,63.54964043977482,,4.18,,16.39368,33.37,63.0,1009.0,2.57,-1,IsolationForest
gov,31390912357075263208060500522,2025-04-24 08:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,117.0,117.3186092529297,81.2650286743164,,4.5579,,16.424000000000003,30.6,69.0,1010.0,2.06,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-11 06:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,96.0,96.05830747070311,59.52629959143843,,,,16.343320000000002,27.26,78.0,1006.0,1.03,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-11 08:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,112.0,112.20543330891928,62.60744129959345,,,,16.62768,30.04,72.0,1008.0,1.54,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-12 12:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,101.0,47.56134687499999,29.45268515625,,100.961,,16.64968,33.37,65.0,1006.0,2.57,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-12 14:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,104.0,41.19886708568359,20.66226804199219,,103.568,,16.759,32.82,69.0,1003.0,5.36,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-17 10:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,115.0,114.6559366455078,67.72027918701173,1.5462414999999998,,,16.90332,32.26,68.0,1010.0,0.45,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-17 11:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,107.0,106.7128211263021,63.68111401367188,0.29235,,,16.814,33.12,66.0,1010.0,3.11,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-21 08:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,107.0,107.10500773111978,72.07503283691409,9.1513125,,,17.15968,30.6,76.0,1008.0,1.54,-1,IsolationForest
gov,31390912357075263208060500522,2025-05-21 10:00:00,HCM: Đ. Lê Hữu Kiều - P. Bình Trưng Tây - Quận 2 (Ngã ba Lê Hữu Kiểu và Trương Văn Bang) (KK),10.7823,106.7528,112.0,111.50126708984372,77.87386042480469,1.3953084999999998,,,16.448,32.26,71.0,1008.0,1.03,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-12 16:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,161.1616260637556,,10.605716500000002,2.26085,17.9203125,,29.36,52.0,1005.0,3.28,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-12 17:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,161.35075912171743,,10.693525,3.54875,18.06821875,,22.45,76.0,1009.0,6.95,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-13 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,152.76726084681917,,9.481979,9.00085,6.0101562500000005,,20.84,67.0,1017.0,1.3,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-13 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,154.9024595424107,,9.9664,7.39,7.843218749999999,,20.47,68.0,1016.0,1.04,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-14 12:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,162.0,138.35000735442043,,10.087925,5.02665,14.07890625,,20.22,73.0,1017.0,1.18,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-14 13:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,167.0,143.47170432226184,,8.912221,2.3246,18.1705625,,20.48,75.0,1016.0,0.57,-1,IsolationForest
gov,31388883344354363840031242796,2025-04-14 14:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,165.0,142.90768594530715,,8.513250000000001,1.3504,19.3953125,,20.86,75.0,1015.0,1.04,-1,IsolationForest
gov,31388883344354363840031242796,2025-05-11 06:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,12.0,12.179474267578128,,11.444296,,,1.24568,21.39,85.0,1012.0,5.53,-1,IsolationForest
gov,31388883344354363840031242796,2025-05-11 08:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,14.0,13.613094335937497,,11.816171,,,1.26,21.15,84.0,1014.0,4.6,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-15 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,177.0,177.3097062639509,,12.4456875,,16.58384375,1.45132,29.7,78.0,1003.0,2.23,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-15 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,160.78221904645648,,12.984171,,13.179156249999998,1.3243200000000002,28.43,81.0,1003.0,3.08,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-18 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,165.0,164.8723439941406,,15.4227085,,6.90234375,1.67132,28.87,84.0,1003.0,4.63,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-19 20:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,167.0,166.67477036830357,,18.116979,,7.58046875,1.9436800000000003,28.44,80.0,1003.0,3.74,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-19 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,182.0,181.7615847516741,,16.335075,,6.94453125,1.93132,28.16,81.0,1004.0,3.06,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-19 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,177.0,177.33179750279018,,15.5610585,,6.61303125,2.06068,27.58,86.0,1005.0,2.68,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-19 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,161.0,160.949297101702,,14.051296,,6.45990625,1.82,27.55,88.0,1005.0,3.83,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-20 21:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,178.0,178.15009050641743,,16.808004,,7.11928125,1.81968,27.73,90.0,1004.0,2.1,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-20 22:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,181.0,180.74508710588728,,15.394921,,6.46875,1.8833200000000003,27.85,88.0,1005.0,2.61,-1,IsolationForest
gov,31388883344354363840031242796,2025-06-20 23:00:00,Hà Nam: Công Viên Nam Cao - P.Quang Trung - TP. Phủ Lý (KK),20.536,105.9165,167.0,167.05953290666852,,14.2217875,,6.35990625,1.79432,27.8,87.0,1005.0,2.86,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-13 20:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,189.0,188.5942196393694,149.07106455078122,3.5399585000000005,,8.86615625,5.68972,22.96,66.0,1016.0,3.52,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-13 21:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,191.0,190.702455758231,150.18425114746094,3.4636250000000004,,6.554156249999999,5.712,22.96,67.0,1016.0,4.07,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-13 22:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,189.54073041643417,146.86312990722655,3.3682085,,6.0486875,5.72932,22.96,68.0,1016.0,3.07,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 00:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,191.93956122698103,147.78722442626955,5.834729,,2.55678125,5.8506800000000005,21.96,86.0,1014.0,1.34,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 01:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,195.0,195.09060618373329,155.790201574707,5.295625,,2.8734375,5.8333200000000005,20.96,83.0,1014.0,0.96,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 02:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,192.41726535974544,155.15666038818358,4.1660385,,3.1139375000000005,5.868,20.96,77.0,1013.0,0.86,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 03:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,188.0,188.1814921309721,149.36719576416016,4.1076875,,2.327875,5.907,19.96,83.0,1013.0,1.4,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 04:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,189.0,189.25300962607105,148.83287615246388,4.413021,,2.3051250000000003,5.87744,18.96,83.0,1013.0,1.24,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 05:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,190.48547434977385,149.888578113432,4.5084375,,2.23325,5.894,18.96,83.0,1013.0,1.48,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 06:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,191.0,191.45790550887364,150.9078415816937,4.241271,,2.2765625,5.916,17.96,87.0,1013.0,1.28,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 08:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,192.0,191.85693053932613,148.84504084497212,4.918729,,2.93465625,5.88532,20.96,75.0,1014.0,1.98,-1,IsolationForest
gov,28560877461938780203765592307,2025-04-15 10:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,190.0,189.6173608504465,140.87838256582603,2.5619375000000004,,9.8356875,5.825,25.96,57.0,1015.0,2.01,-1,IsolationForest
gov,28560877461938780203765592307,2025-05-19 05:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,17.0,16.282862646484375,17.12968759765625,2.490375,,7.492437499999999,5.868,25.03,97.0,1007.0,2.68,-1,IsolationForest
gov,28560877461938780203765592307,2025-05-19 06:00:00,Hà Nội: 556 Nguyễn Văn Cừ (KK),21.0491,105.8831,14.0,13.945743701171876,13.05710354003906,4.1649375,,8.398625,6.008,23.96,95.0,1008.0,2.49,-1,IsolationForest
